point_identification;x;y;time;result_type;value
IC2_-11,8;34,32;-11,8;20;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;27;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;34;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;41;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;48;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;55;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;62;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;69;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;76;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;83;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;90;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;97;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;104;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;111;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;118;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;125;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;132;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;138;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;146;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;153;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;160;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;167;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;174;Soil.Ux;0,000
IC2_-11,8;34,32;-11,8;0;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;20;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;27;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;34;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;41;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;48;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;55;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;62;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;69;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;76;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;83;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;90;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;97;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;104;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;111;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;118;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;125;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;132;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;138;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;146;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;153;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;160;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;167;Soil.Uy;0,000
IC2_-11,8;34,32;-11,8;174;Soil.Uy;0,000
IC1_surface;39,13;-5,8;0;Soil.Ux;0,000
IC1_surface;39,13;-5,8;20;Soil.Ux;-0,006
IC1_surface;39,13;-5,8;27;Soil.Ux;-0,003
IC1_surface;39,13;-5,8;34;Soil.Ux;-0,006
IC1_surface;39,13;-5,8;41;Soil.Ux;-0,001
IC1_surface;39,13;-5,8;48;Soil.Ux;0,004
IC1_surface;39,13;-5,8;55;Soil.Ux;0,000
IC1_surface;39,13;-5,8;62;Soil.Ux;-0,004
IC1_surface;39,13;-5,8;69;Soil.Ux;-0,005
IC1_surface;39,13;-5,8;76;Soil.Ux;-0,005
IC1_surface;39,13;-5,8;83;Soil.Ux;-0,005
IC1_surface;39,13;-5,8;90;Soil.Ux;0,001
IC1_surface;39,13;-5,8;97;Soil.Ux;0,000
IC1_surface;39,13;-5,8;104;Soil.Ux;-0,003
IC1_surface;39,13;-5,8;111;Soil.Ux;0,000
IC1_surface;39,13;-5,8;118;Soil.Ux;0,000
IC1_surface;39,13;-5,8;125;Soil.Ux;-0,003
IC1_surface;39,13;-5,8;132;Soil.Ux;-0,002
IC1_surface;39,13;-5,8;138;Soil.Ux;-0,002
IC1_surface;39,13;-5,8;146;Soil.Ux;0,004
IC1_surface;39,13;-5,8;153;Soil.Ux;0,005
IC1_surface;39,13;-5,8;160;Soil.Ux;0,000
IC1_surface;39,13;-5,8;0;Soil.Uy;0,000
IC1_surface;39,13;-5,8;20;Soil.Uy;0,012
IC1_surface;39,13;-5,8;27;Soil.Uy;0,009
IC1_surface;39,13;-5,8;34;Soil.Uy;0,013
IC1_surface;39,13;-5,8;41;Soil.Uy;0,010
IC1_surface;39,13;-5,8;48;Soil.Uy;0,016
IC1_surface;39,13;-5,8;55;Soil.Uy;0,020
IC1_surface;39,13;-5,8;62;Soil.Uy;0,020
IC1_surface;39,13;-5,8;69;Soil.Uy;0,023
IC1_surface;39,13;-5,8;76;Soil.Uy;0,027
IC1_surface;39,13;-5,8;83;Soil.Uy;0,030
IC1_surface;39,13;-5,8;90;Soil.Uy;0,031
IC1_surface;39,13;-5,8;97;Soil.Uy;0,029
IC1_surface;39,13;-5,8;104;Soil.Uy;0,026
IC1_surface;39,13;-5,8;111;Soil.Uy;0,027
IC1_surface;39,13;-5,8;118;Soil.Uy;0,032
IC1_surface;39,13;-5,8;125;Soil.Uy;0,037
IC1_surface;39,13;-5,8;132;Soil.Uy;0,040
IC1_surface;39,13;-5,8;138;Soil.Uy;0,040
IC1_surface;39,13;-5,8;146;Soil.Uy;0,036
IC1_surface;39,13;-5,8;153;Soil.Uy;0,036
IC1_surface;39,13;-5,8;160;Soil.Uy;0,041
IC1_-6,3;39,13;-6,3;0;Soil.Ux;0,000
IC1_-6,3;39,13;-6,3;20;Soil.Ux;0,800
IC1_-6,3;39,13;-6,3;27;Soil.Ux;1,030
IC1_-6,3;39,13;-6,3;34;Soil.Ux;1,640
IC1_-6,3;39,13;-6,3;41;Soil.Ux;2,720
IC1_-6,3;39,13;-6,3;48;Soil.Ux;2,210
IC1_-6,3;39,13;-6,3;55;Soil.Ux;1,130
IC1_-6,3;39,13;-6,3;62;Soil.Ux;1,210
IC1_-6,3;39,13;-6,3;69;Soil.Ux;0,510
IC1_-6,3;39,13;-6,3;76;Soil.Ux;0,420
IC1_-6,3;39,13;-6,3;83;Soil.Ux;-0,690
IC1_-6,3;39,13;-6,3;90;Soil.Ux;0,050
IC1_-6,3;39,13;-6,3;97;Soil.Ux;0,190
IC1_-6,3;39,13;-6,3;104;Soil.Ux;-0,020
IC1_-6,3;39,13;-6,3;111;Soil.Ux;0,260
IC1_-6,3;39,13;-6,3;118;Soil.Ux;0,330
IC1_-6,3;39,13;-6,3;125;Soil.Ux;0,570
IC1_-6,3;39,13;-6,3;132;Soil.Ux;0,160
IC1_-6,3;39,13;-6,3;138;Soil.Ux;0,230
IC1_-6,3;39,13;-6,3;146;Soil.Ux;0,270
IC1_-6,3;39,13;-6,3;153;Soil.Ux;0,780
IC1_-6,3;39,13;-6,3;160;Soil.Ux;0,750
IC1_-6,3;39,13;-6,3;167;Soil.Ux;0,310
IC1_-6,3;39,13;-6,3;174;Soil.Ux;0,820
IC1_-6,3;39,13;-6,3;0;Soil.Uy;0,000
IC1_-6,3;39,13;-6,3;20;Soil.Uy;2,230
IC1_-6,3;39,13;-6,3;27;Soil.Uy;3,000
IC1_-6,3;39,13;-6,3;34;Soil.Uy;4,390
IC1_-6,3;39,13;-6,3;41;Soil.Uy;5,640
IC1_-6,3;39,13;-6,3;48;Soil.Uy;7,180
IC1_-6,3;39,13;-6,3;55;Soil.Uy;8,490
IC1_-6,3;39,13;-6,3;62;Soil.Uy;9,290
IC1_-6,3;39,13;-6,3;69;Soil.Uy;10,750
IC1_-6,3;39,13;-6,3;76;Soil.Uy;11,430
IC1_-6,3;39,13;-6,3;83;Soil.Uy;11,340
IC1_-6,3;39,13;-6,3;90;Soil.Uy;12,760
IC1_-6,3;39,13;-6,3;97;Soil.Uy;13,500
IC1_-6,3;39,13;-6,3;104;Soil.Uy;13,570
IC1_-6,3;39,13;-6,3;111;Soil.Uy;14,730
IC1_-6,3;39,13;-6,3;118;Soil.Uy;16,960
IC1_-6,3;39,13;-6,3;125;Soil.Uy;21,050
IC1_-6,3;39,13;-6,3;132;Soil.Uy;21,670
IC1_-6,3;39,13;-6,3;138;Soil.Uy;22,580
IC1_-6,3;39,13;-6,3;146;Soil.Uy;23,070
IC1_-6,3;39,13;-6,3;153;Soil.Uy;23,480
IC1_-6,3;39,13;-6,3;160;Soil.Uy;23,350
IC1_-6,3;39,13;-6,3;167;Soil.Uy;23,340
IC1_-6,3;39,13;-6,3;174;Soil.Uy;24,070
IC1_-7,3;39,13;-7,3;0;Soil.Ux;0,000
IC1_-7,3;39,13;-7,3;20;Soil.Ux;0,350
IC1_-7,3;39,13;-7,3;27;Soil.Ux;0,340
IC1_-7,3;39,13;-7,3;34;Soil.Ux;0,390
IC1_-7,3;39,13;-7,3;41;Soil.Ux;0,880
IC1_-7,3;39,13;-7,3;48;Soil.Ux;0,850
IC1_-7,3;39,13;-7,3;55;Soil.Ux;0,310
IC1_-7,3;39,13;-7,3;62;Soil.Ux;0,180
IC1_-7,3;39,13;-7,3;69;Soil.Ux;-0,080
IC1_-7,3;39,13;-7,3;76;Soil.Ux;0,150
IC1_-7,3;39,13;-7,3;83;Soil.Ux;-0,930
IC1_-7,3;39,13;-7,3;90;Soil.Ux;-0,140
IC1_-7,3;39,13;-7,3;97;Soil.Ux;0,060
IC1_-7,3;39,13;-7,3;104;Soil.Ux;-0,200
IC1_-7,3;39,13;-7,3;111;Soil.Ux;0,090
IC1_-7,3;39,13;-7,3;118;Soil.Ux;0,110
IC1_-7,3;39,13;-7,3;125;Soil.Ux;0,250
IC1_-7,3;39,13;-7,3;132;Soil.Ux;-0,170
IC1_-7,3;39,13;-7,3;138;Soil.Ux;-0,190
IC1_-7,3;39,13;-7,3;146;Soil.Ux;-0,150
IC1_-7,3;39,13;-7,3;153;Soil.Ux;0,200
IC1_-7,3;39,13;-7,3;160;Soil.Ux;0,170
IC1_-7,3;39,13;-7,3;167;Soil.Ux;-0,110
IC1_-7,3;39,13;-7,3;174;Soil.Ux;0,130
IC1_-7,3;39,13;-7,3;0;Soil.Uy;0,000
IC1_-7,3;39,13;-7,3;20;Soil.Uy;1,530
IC1_-7,3;39,13;-7,3;27;Soil.Uy;1,510
IC1_-7,3;39,13;-7,3;34;Soil.Uy;2,090
IC1_-7,3;39,13;-7,3;41;Soil.Uy;3,100
IC1_-7,3;39,13;-7,3;48;Soil.Uy;5,090
IC1_-7,3;39,13;-7,3;55;Soil.Uy;6,660
IC1_-7,3;39,13;-7,3;62;Soil.Uy;7,260
IC1_-7,3;39,13;-7,3;69;Soil.Uy;8,780
IC1_-7,3;39,13;-7,3;76;Soil.Uy;9,630
IC1_-7,3;39,13;-7,3;83;Soil.Uy;9,280
IC1_-7,3;39,13;-7,3;90;Soil.Uy;10,620
IC1_-7,3;39,13;-7,3;97;Soil.Uy;11,180
IC1_-7,3;39,13;-7,3;104;Soil.Uy;11,290
IC1_-7,3;39,13;-7,3;111;Soil.Uy;12,270
IC1_-7,3;39,13;-7,3;118;Soil.Uy;14,370
IC1_-7,3;39,13;-7,3;125;Soil.Uy;18,200
IC1_-7,3;39,13;-7,3;132;Soil.Uy;18,850
IC1_-7,3;39,13;-7,3;138;Soil.Uy;19,520
IC1_-7,3;39,13;-7,3;146;Soil.Uy;19,920
IC1_-7,3;39,13;-7,3;153;Soil.Uy;20,250
IC1_-7,3;39,13;-7,3;160;Soil.Uy;20,130
IC1_-7,3;39,13;-7,3;167;Soil.Uy;20,200
IC1_-7,3;39,13;-7,3;174;Soil.Uy;20,660
IC1_-8,3;39,13;-8,3;0;Soil.Ux;0,000
IC1_-8,3;39,13;-8,3;20;Soil.Ux;0,270
IC1_-8,3;39,13;-8,3;27;Soil.Ux;0,250
IC1_-8,3;39,13;-8,3;34;Soil.Ux;0,280
IC1_-8,3;39,13;-8,3;41;Soil.Ux;0,580
IC1_-8,3;39,13;-8,3;48;Soil.Ux;0,540
IC1_-8,3;39,13;-8,3;55;Soil.Ux;0,180
IC1_-8,3;39,13;-8,3;62;Soil.Ux;0,060
IC1_-8,3;39,13;-8,3;69;Soil.Ux;-0,060
IC1_-8,3;39,13;-8,3;76;Soil.Ux;0,120
IC1_-8,3;39,13;-8,3;83;Soil.Ux;-0,150
IC1_-8,3;39,13;-8,3;90;Soil.Ux;-0,140
IC1_-8,3;39,13;-8,3;97;Soil.Ux;0,040
IC1_-8,3;39,13;-8,3;104;Soil.Ux;-0,170
IC1_-8,3;39,13;-8,3;111;Soil.Ux;0,030
IC1_-8,3;39,13;-8,3;118;Soil.Ux;0,050
IC1_-8,3;39,13;-8,3;125;Soil.Ux;0,210
IC1_-8,3;39,13;-8,3;132;Soil.Ux;-0,130
IC1_-8,3;39,13;-8,3;138;Soil.Ux;-0,190
IC1_-8,3;39,13;-8,3;146;Soil.Ux;-0,160
IC1_-8,3;39,13;-8,3;153;Soil.Ux;0,130
IC1_-8,3;39,13;-8,3;160;Soil.Ux;0,100
IC1_-8,3;39,13;-8,3;167;Soil.Ux;-0,070
IC1_-8,3;39,13;-8,3;174;Soil.Ux;0,110
IC1_-8,3;39,13;-8,3;0;Soil.Uy;0,000
IC1_-8,3;39,13;-8,3;20;Soil.Uy;1,370
IC1_-8,3;39,13;-8,3;27;Soil.Uy;1,450
IC1_-8,3;39,13;-8,3;34;Soil.Uy;2,000
IC1_-8,3;39,13;-8,3;41;Soil.Uy;2,910
IC1_-8,3;39,13;-8,3;48;Soil.Uy;4,640
IC1_-8,3;39,13;-8,3;55;Soil.Uy;5,900
IC1_-8,3;39,13;-8,3;62;Soil.Uy;6,450
IC1_-8,3;39,13;-8,3;69;Soil.Uy;7,470
IC1_-8,3;39,13;-8,3;76;Soil.Uy;8,190
IC1_-8,3;39,13;-8,3;83;Soil.Uy;8,410
IC1_-8,3;39,13;-8,3;90;Soil.Uy;8,800
IC1_-8,3;39,13;-8,3;97;Soil.Uy;9,200
IC1_-8,3;39,13;-8,3;104;Soil.Uy;9,360
IC1_-8,3;39,13;-8,3;111;Soil.Uy;10,240
IC1_-8,3;39,13;-8,3;118;Soil.Uy;12,030
IC1_-8,3;39,13;-8,3;125;Soil.Uy;15,240
IC1_-8,3;39,13;-8,3;132;Soil.Uy;15,750
IC1_-8,3;39,13;-8,3;138;Soil.Uy;16,280
IC1_-8,3;39,13;-8,3;146;Soil.Uy;16,600
IC1_-8,3;39,13;-8,3;153;Soil.Uy;16,930
IC1_-8,3;39,13;-8,3;160;Soil.Uy;16,800
IC1_-8,3;39,13;-8,3;167;Soil.Uy;16,830
IC1_-8,3;39,13;-8,3;174;Soil.Uy;17,190
IC1_-9,3;39,13;-9,3;0;Soil.Ux;0,000
IC1_-9,3;39,13;-9,3;20;Soil.Ux;0,180
IC1_-9,3;39,13;-9,3;27;Soil.Ux;0,150
IC1_-9,3;39,13;-9,3;34;Soil.Ux;0,190
IC1_-9,3;39,13;-9,3;41;Soil.Ux;0,330
IC1_-9,3;39,13;-9,3;48;Soil.Ux;0,330
IC1_-9,3;39,13;-9,3;55;Soil.Ux;0,010
IC1_-9,3;39,13;-9,3;62;Soil.Ux;0,010
IC1_-9,3;39,13;-9,3;69;Soil.Ux;-0,040
IC1_-9,3;39,13;-9,3;76;Soil.Ux;0,110
IC1_-9,3;39,13;-9,3;83;Soil.Ux;-0,110
IC1_-9,3;39,13;-9,3;90;Soil.Ux;-0,090
IC1_-9,3;39,13;-9,3;97;Soil.Ux;0,050
IC1_-9,3;39,13;-9,3;104;Soil.Ux;-0,150
IC1_-9,3;39,13;-9,3;111;Soil.Ux;-0,010
IC1_-9,3;39,13;-9,3;118;Soil.Ux;0,000
IC1_-9,3;39,13;-9,3;125;Soil.Ux;0,200
IC1_-9,3;39,13;-9,3;132;Soil.Ux;-0,070
IC1_-9,3;39,13;-9,3;138;Soil.Ux;-0,150
IC1_-9,3;39,13;-9,3;146;Soil.Ux;-0,110
IC1_-9,3;39,13;-9,3;153;Soil.Ux;0,100
IC1_-9,3;39,13;-9,3;160;Soil.Ux;0,110
IC1_-9,3;39,13;-9,3;167;Soil.Ux;0,030
IC1_-9,3;39,13;-9,3;174;Soil.Ux;0,140
IC1_-9,3;39,13;-9,3;0;Soil.Uy;0,000
IC1_-9,3;39,13;-9,3;20;Soil.Uy;0,960
IC1_-9,3;39,13;-9,3;27;Soil.Uy;1,100
IC1_-9,3;39,13;-9,3;34;Soil.Uy;1,600
IC1_-9,3;39,13;-9,3;41;Soil.Uy;2,360
IC1_-9,3;39,13;-9,3;48;Soil.Uy;3,800
IC1_-9,3;39,13;-9,3;55;Soil.Uy;4,770
IC1_-9,3;39,13;-9,3;62;Soil.Uy;5,280
IC1_-9,3;39,13;-9,3;69;Soil.Uy;6,040
IC1_-9,3;39,13;-9,3;76;Soil.Uy;6,590
IC1_-9,3;39,13;-9,3;83;Soil.Uy;6,650
IC1_-9,3;39,13;-9,3;90;Soil.Uy;6,940
IC1_-9,3;39,13;-9,3;97;Soil.Uy;7,140
IC1_-9,3;39,13;-9,3;104;Soil.Uy;7,400
IC1_-9,3;39,13;-9,3;111;Soil.Uy;7,990
IC1_-9,3;39,13;-9,3;118;Soil.Uy;9,470
IC1_-9,3;39,13;-9,3;125;Soil.Uy;12,020
IC1_-9,3;39,13;-9,3;132;Soil.Uy;12,480
IC1_-9,3;39,13;-9,3;138;Soil.Uy;12,890
IC1_-9,3;39,13;-9,3;146;Soil.Uy;13,090
IC1_-9,3;39,13;-9,3;153;Soil.Uy;13,360
IC1_-9,3;39,13;-9,3;160;Soil.Uy;13,290
IC1_-9,3;39,13;-9,3;167;Soil.Uy;13,250
IC1_-9,3;39,13;-9,3;174;Soil.Uy;13,520
IC1_-10,3;39,13;-10,3;0;Soil.Ux;0,000
IC1_-10,3;39,13;-10,3;20;Soil.Ux;0,140
IC1_-10,3;39,13;-10,3;27;Soil.Ux;0,140
IC1_-10,3;39,13;-10,3;34;Soil.Ux;0,170
IC1_-10,3;39,13;-10,3;41;Soil.Ux;0,190
IC1_-10,3;39,13;-10,3;48;Soil.Ux;0,230
IC1_-10,3;39,13;-10,3;55;Soil.Ux;0,100
IC1_-10,3;39,13;-10,3;62;Soil.Ux;0,090
IC1_-10,3;39,13;-10,3;69;Soil.Ux;0,090
IC1_-10,3;39,13;-10,3;76;Soil.Ux;0,190
IC1_-10,3;39,13;-10,3;83;Soil.Ux;0,060
IC1_-10,3;39,13;-10,3;90;Soil.Ux;0,070
IC1_-10,3;39,13;-10,3;97;Soil.Ux;0,150
IC1_-10,3;39,13;-10,3;104;Soil.Ux;0,030
IC1_-10,3;39,13;-10,3;111;Soil.Ux;0,120
IC1_-10,3;39,13;-10,3;118;Soil.Ux;0,100
IC1_-10,3;39,13;-10,3;125;Soil.Ux;0,260
IC1_-10,3;39,13;-10,3;132;Soil.Ux;0,110
IC1_-10,3;39,13;-10,3;138;Soil.Ux;0,100
IC1_-10,3;39,13;-10,3;146;Soil.Ux;0,110
IC1_-10,3;39,13;-10,3;153;Soil.Ux;0,210
IC1_-10,3;39,13;-10,3;160;Soil.Ux;0,260
IC1_-10,3;39,13;-10,3;167;Soil.Ux;0,230
IC1_-10,3;39,13;-10,3;174;Soil.Ux;0,300
IC1_-10,3;39,13;-10,3;0;Soil.Uy;0,000
IC1_-10,3;39,13;-10,3;20;Soil.Uy;0,610
IC1_-10,3;39,13;-10,3;27;Soil.Uy;0,730
IC1_-10,3;39,13;-10,3;34;Soil.Uy;1,060
IC1_-10,3;39,13;-10,3;41;Soil.Uy;1,580
IC1_-10,3;39,13;-10,3;48;Soil.Uy;2,480
IC1_-10,3;39,13;-10,3;55;Soil.Uy;3,070
IC1_-10,3;39,13;-10,3;62;Soil.Uy;3,350
IC1_-10,3;39,13;-10,3;69;Soil.Uy;3,810
IC1_-10,3;39,13;-10,3;76;Soil.Uy;4,210
IC1_-10,3;39,13;-10,3;83;Soil.Uy;4,190
IC1_-10,3;39,13;-10,3;90;Soil.Uy;4,380
IC1_-10,3;39,13;-10,3;97;Soil.Uy;4,490
IC1_-10,3;39,13;-10,3;104;Soil.Uy;4,620
IC1_-10,3;39,13;-10,3;111;Soil.Uy;5,010
IC1_-10,3;39,13;-10,3;118;Soil.Uy;5,940
IC1_-10,3;39,13;-10,3;125;Soil.Uy;7,680
IC1_-10,3;39,13;-10,3;132;Soil.Uy;8,030
IC1_-10,3;39,13;-10,3;138;Soil.Uy;8,290
IC1_-10,3;39,13;-10,3;146;Soil.Uy;8,460
IC1_-10,3;39,13;-10,3;153;Soil.Uy;8,640
IC1_-10,3;39,13;-10,3;160;Soil.Uy;8,590
IC1_-10,3;39,13;-10,3;167;Soil.Uy;8,570
IC1_-10,3;39,13;-10,3;174;Soil.Uy;8,700
IC1_-11,3;39,13;-11,3;0;Soil.Ux;0,000
IC1_-11,3;39,13;-11,3;20;Soil.Ux;-0,010
IC1_-11,3;39,13;-11,3;27;Soil.Ux;0,020
IC1_-11,3;39,13;-11,3;34;Soil.Ux;0,020
IC1_-11,3;39,13;-11,3;41;Soil.Ux;-0,010
IC1_-11,3;39,13;-11,3;48;Soil.Ux;0,020
IC1_-11,3;39,13;-11,3;55;Soil.Ux;0,010
IC1_-11,3;39,13;-11,3;62;Soil.Ux;0,000
IC1_-11,3;39,13;-11,3;69;Soil.Ux;0,000
IC1_-11,3;39,13;-11,3;76;Soil.Ux;0,040
IC1_-11,3;39,13;-11,3;83;Soil.Ux;0,010
IC1_-11,3;39,13;-11,3;90;Soil.Ux;0,010
IC1_-11,3;39,13;-11,3;97;Soil.Ux;0,010
IC1_-11,3;39,13;-11,3;104;Soil.Ux;-0,020
IC1_-11,3;39,13;-11,3;111;Soil.Ux;0,010
IC1_-11,3;39,13;-11,3;118;Soil.Ux;-0,010
IC1_-11,3;39,13;-11,3;125;Soil.Ux;0,070
IC1_-11,3;39,13;-11,3;132;Soil.Ux;0,020
IC1_-11,3;39,13;-11,3;138;Soil.Ux;0,010
IC1_-11,3;39,13;-11,3;146;Soil.Ux;0,000
IC1_-11,3;39,13;-11,3;153;Soil.Ux;0,040
IC1_-11,3;39,13;-11,3;160;Soil.Ux;0,050
IC1_-11,3;39,13;-11,3;167;Soil.Ux;0,050
IC1_-11,3;39,13;-11,3;174;Soil.Ux;0,090
IC1_-11,3;39,13;-11,3;0;Soil.Uy;0,000
IC1_-11,3;39,13;-11,3;20;Soil.Uy;0,100
IC1_-11,3;39,13;-11,3;27;Soil.Uy;0,130
IC1_-11,3;39,13;-11,3;34;Soil.Uy;0,230
IC1_-11,3;39,13;-11,3;41;Soil.Uy;0,360
IC1_-11,3;39,13;-11,3;48;Soil.Uy;0,590
IC1_-11,3;39,13;-11,3;55;Soil.Uy;0,750
IC1_-11,3;39,13;-11,3;62;Soil.Uy;0,820
IC1_-11,3;39,13;-11,3;69;Soil.Uy;0,950
IC1_-11,3;39,13;-11,3;76;Soil.Uy;1,040
IC1_-11,3;39,13;-11,3;83;Soil.Uy;1,070
IC1_-11,3;39,13;-11,3;90;Soil.Uy;1,140
IC1_-11,3;39,13;-11,3;97;Soil.Uy;1,170
IC1_-11,3;39,13;-11,3;104;Soil.Uy;1,190
IC1_-11,3;39,13;-11,3;111;Soil.Uy;1,310
IC1_-11,3;39,13;-11,3;118;Soil.Uy;1,560
IC1_-11,3;39,13;-11,3;125;Soil.Uy;2,130
IC1_-11,3;39,13;-11,3;132;Soil.Uy;2,310
IC1_-11,3;39,13;-11,3;138;Soil.Uy;2,420
IC1_-11,3;39,13;-11,3;146;Soil.Uy;2,480
IC1_-11,3;39,13;-11,3;153;Soil.Uy;2,550
IC1_-11,3;39,13;-11,3;160;Soil.Uy;2,540
IC1_-11,3;39,13;-11,3;167;Soil.Uy;2,560
IC1_-11,3;39,13;-11,3;174;Soil.Uy;2,580
IC1_-11,8;39,13;-11,8;0;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;20;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;27;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;34;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;41;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;48;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;55;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;62;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;69;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;76;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;83;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;90;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;97;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;104;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;111;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;118;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;125;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;132;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;138;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;146;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;153;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;160;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;167;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;174;Soil.Ux;0,000
IC1_-11,8;39,13;-11,8;0;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;20;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;27;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;34;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;41;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;48;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;55;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;62;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;69;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;76;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;83;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;90;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;97;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;104;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;111;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;118;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;125;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;132;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;138;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;146;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;153;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;160;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;167;Soil.Uy;0,000
IC1_-11,8;39,13;-11,8;174;Soil.Uy;0,000
